---,Actor,Location,Rotation,Scale,Meshes
Row_481,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-7204.156777,Y=17117.008887,Z=-3163.358694)","(Pitch=-7.732523,Yaw=117.601202,Roll=-19.564399)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_482,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-6264.156777,Y=16212.008887,Z=-2803.358694)","(Pitch=-19.767330,Yaw=117.482168,Roll=-20.896680)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_483,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13716.074035,Y=16750.011779,Z=-4438.281224)","(Pitch=4.134803,Yaw=-50.211152,Roll=-140.762262)","(X=7.000000,Y=7.000000,Z=7.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_SM_Rock_Boulder_2.SM_pal_b08_SM_Rock_Boulder_2'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_cliff_scifi_rock_02_medium""')))"
Row_484,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-8276.764483,Y=18499.747193,Z=-7827.000000)","(Pitch=16.680425,Yaw=-97.861131,Roll=-2.269485)","(X=1.320000,Y=1.320000,Z=1.320000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_03.pal_b08_cliff_SM_Cliff_Formation_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_01_02""')))"
Row_485,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-4601.942525,Y=18344.120680,Z=-6962.634205)","(Pitch=0.796764,Yaw=97.942954,Roll=-179.888835)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_486,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-4498.413943,Y=16118.253310,Z=-3846.896163)","(Pitch=-42.148117,Yaw=-102.530137,Roll=116.265146)","(X=1.000000,Y=1.000000,Z=1.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_487,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-7533.970487,Y=15884.643730,Z=-2069.090290)","(Pitch=11.335593,Yaw=-27.570012,Roll=55.021584)","(X=0.057500,Y=0.057500,Z=0.057500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Big_WorldtreeBranchC.SM_pal_b08_Big_WorldtreeBranchC'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/tree/cs_Big_Worldtree/material/MI_Big_WorldtreeTrunk""')))"
Row_488,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=2497.515108,Y=-2731.806075,Z=-5912.000000)","(Pitch=0.000000,Yaw=23.895859,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=0.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_489,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=5494.392246,Y=-16722.937415,Z=-7038.851494)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=2.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_Worldtree_rock004.SM_pal_b08_cliff_Worldtree_rock004'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_6_2""')))"
Row_490,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2781.000000,Y=-14440.000000,Z=-6382.000000)","(Pitch=0.000000,Yaw=70.000003,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_491,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-3801.000000,Y=-13975.000000,Z=-6842.000000)","(Pitch=0.000000,Yaw=-69.999996,Roll=0.000000)","(X=0.962500,Y=0.962500,Z=0.962500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_492,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2586.000000,Y=-14445.000000,Z=-6367.000000)","(Pitch=0.000000,Yaw=-4.999997,Roll=0.000000)","(X=0.945000,Y=0.945000,Z=0.945000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_493,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10711.000000,Y=-10505.000000,Z=-6607.000000)","(Pitch=0.000000,Yaw=115.000002,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_494,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13287.626725,Y=-13247.652769,Z=-6637.000000)","(Pitch=0.000000,Yaw=137.946011,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_495,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-5616.000000,Y=-8570.000000,Z=-6442.000000)","(Pitch=0.000000,Yaw=115.000002,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_496,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-17473.560978,Y=-5367.240556,Z=-6456.638387)","(Pitch=-28.594453,Yaw=-120.743512,Roll=-15.618782)","(X=2.750000,Y=3.000000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_Worldtree_rock001.SM_pal_b08_cliff_Worldtree_rock001'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_6_2""')))"
Row_497,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=14671.785050,Y=-11110.842456,Z=-6196.424706)","(Pitch=-27.127168,Yaw=83.022701,Roll=-153.895105)","(X=1.750000,Y=1.750000,Z=1.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_03.pal_b08_cliff_SM_Cliff_Formation_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_01_02""')))"
Row_498,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=12594.888783,Y=-13255.811679,Z=-7111.999898)","(Pitch=-21.400719,Yaw=116.560744,Roll=166.009322)","(X=1.750000,Y=1.750000,Z=1.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_03.pal_b08_cliff_SM_Cliff_Formation_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_01_02""')))"
Row_499,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=8761.952939,Y=-8488.532234,Z=-7052.000000)","(Pitch=-0.000001,Yaw=-95.000002,Roll=-179.999999)","(X=1.750000,Y=1.750000,Z=1.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_03.pal_b08_cliff_SM_Cliff_Formation_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_01_02""')))"
Row_500,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=9926.952939,Y=-10398.532234,Z=-7182.000000)","(Pitch=-0.000001,Yaw=119.999999,Roll=-179.999999)","(X=1.750000,Y=1.750000,Z=1.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_03.pal_b08_cliff_SM_Cliff_Formation_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_01_02""')))"
Row_501,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=7583.324600,Y=-13840.115880,Z=-7120.167925)","(Pitch=-29.293542,Yaw=-128.239911,Roll=4.438424)","(X=1.500000,Y=2.250000,Z=2.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_Worldtree_rock001.SM_pal_b08_cliff_Worldtree_rock001'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_6_2""')))"
Row_502,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=10530.577710,Y=-8166.934082,Z=-7177.000024)","(Pitch=0.000001,Yaw=144.999999,Roll=-180.000000)","(X=1.750000,Y=1.750000,Z=1.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_03.pal_b08_cliff_SM_Cliff_Formation_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_01_02""')))"
Row_503,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=8016.957147,Y=3730.691771,Z=-7477.000008)","(Pitch=0.000001,Yaw=-114.762792,Roll=-180.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_504,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=10636.702333,Y=-6775.034751,Z=-5521.999999)","(Pitch=0.000001,Yaw=-18.601296,Roll=179.999999)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_505,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=13254.978559,Y=-3551.272571,Z=-4721.999961)","(Pitch=-0.000001,Yaw=-94.999997,Roll=-179.999999)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_506,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=13791.800137,Y=-2652.725822,Z=-5551.999953)","(Pitch=0.000001,Yaw=160.000004,Roll=-179.999999)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_507,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=14547.342952,Y=-2592.034353,Z=-5711.999951)","(Pitch=0.000001,Yaw=160.000004,Roll=-179.999999)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_508,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=13850.325947,Y=-2856.461142,Z=-4901.999931)","(Pitch=0.000001,Yaw=30.000000,Roll=179.999999)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_509,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=13742.742628,Y=-2653.256111,Z=-1706.999951)","(Pitch=0.000000,Yaw=30.000002,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/pal_b08_cliff_SM_Cliff_Formation_05.pal_b08_cliff_SM_Cliff_Formation_05'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/pal_b08_cliff_MI_Cliff_03""')))"
Row_510,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=14757.133397,Y=222.495154,Z=-4455.042958)","(Pitch=-30.141783,Yaw=-35.545948,Roll=12.952187)","(X=0.787500,Y=0.787500,Z=0.787500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_511,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=19182.936116,Y=3014.024507,Z=-6630.042958)","(Pitch=0.000000,Yaw=-89.149246,Roll=0.000000)","(X=0.535000,Y=0.535000,Z=0.535000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_512,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=15347.216595,Y=3120.622287,Z=-4715.042958)","(Pitch=0.000000,Yaw=-116.005811,Roll=0.000000)","(X=0.535000,Y=0.535000,Z=0.535000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_513,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10924.429971,Y=3219.972899,Z=1158.000000)","(Pitch=0.000000,Yaw=-26.691913,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_wall_01.SM_pal_b08_cliff_gen_wall_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_2""')))"
Row_514,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15937.228732,Y=10447.536662,Z=-7328.717348)","(Pitch=-36.071315,Yaw=153.864397,Roll=-0.349029)","(X=4.000000,Y=4.250000,Z=4.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_Worldtree_rock001.SM_pal_b08_cliff_Worldtree_rock001'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_6_2""')))"
Row_515,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13726.000000,Y=-11895.000000,Z=-5037.054708)","(Pitch=-50.414213,Yaw=-105.207871,Roll=7.821459)","(X=0.140000,Y=0.140000,Z=0.140000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Big_WorldtreeBranchC.SM_pal_b08_Big_WorldtreeBranchC'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/tree/cs_Big_Worldtree/material/MI_Big_WorldtreeTrunk""')))"
Row_516,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=15519.419293,Y=4131.272460,Z=-4823.117074)","(Pitch=-4.618744,Yaw=98.478249,Roll=-4.230557)","(X=0.622500,Y=0.622500,Z=0.622500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_gen_floor_01.SM_pal_b08_cliff_gen_floor_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_ground_5""')))"
Row_517,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=17761.561856,Y=2961.090754,Z=-4890.945311)","(Pitch=-10.397719,Yaw=-46.569108,Roll=-170.607017)","(X=2.602500,Y=2.602500,Z=2.602500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/cliff/SM_pal_b08_cliff_curve_02.SM_pal_b08_cliff_curve_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_b08_Cliff_Formation_6_2""')))"
Row_518,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-18091.244888,Y=2862.718327,Z=-4910.035746)","(Pitch=-2.305225,Yaw=62.393767,Roll=103.641820)","(X=0.145000,Y=0.145000,Z=0.145000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Big_WorldtreeBranchC.SM_pal_b08_Big_WorldtreeBranchC'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/tree/cs_Big_Worldtree/material/MI_Big_WorldtreeTrunk""')))"
Row_519,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-7191.836796,Y=19571.524153,Z=-4007.176494)","(Pitch=-11.040594,Yaw=146.809626,Roll=-105.234105)","(X=0.077500,Y=0.077500,Z=0.077500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Big_WorldtreeBranchC.SM_pal_b08_Big_WorldtreeBranchC'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/tree/cs_Big_Worldtree/material/MI_Big_WorldtreeTrunk""')))"
Row_520,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-391.424369,Y=-14795.290611,Z=-6111.295664)","(Pitch=-3.238504,Yaw=-55.424915,Roll=4.685873)","(X=5.750000,Y=5.750000,Z=5.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b07/SeaOfTrees/mesh/SM_pal_b07_SeaOfTrees_root_groupB.SM_pal_b07_SeaOfTrees_root_groupB'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/SeaOfTrees/material/MI_pal_b07_SeaOfTree_root""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/SeaOfTrees/material/MI_pal_b07_SeaOfTree_root""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/SeaOfTrees/material/MI_pal_b07_SeaOfTrees_root_cluster""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/SeaOfTrees/material/MI_pal_b07_SeaOfTrees_pile""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/SeaOfTrees/material/MI_pal_b07_SeaOfTrees_large_loot""')))"
Row_521,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-1641.169379,Y=-9967.862243,Z=-6729.964226)","(Pitch=-18.687379,Yaw=-169.389052,Roll=48.999003)","(X=1.652500,Y=1.652500,Z=1.652500)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Roots_16.SM_pal_b08_Roots_16'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_pal_b08_Roots_04""')))"
Row_522,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2852.187765,Y=-7012.902008,Z=-6145.530760)","(Pitch=-49.148429,Yaw=74.261404,Roll=5.430029)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Roots_07.SM_pal_b08_Roots_07'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_pal_b08_Roots_01""')))"
Row_523,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=2244.069748,Y=-7586.477466,Z=-6273.787071)","(Pitch=-25.123816,Yaw=13.787472,Roll=14.287698)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Roots_07.SM_pal_b08_Roots_07'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_pal_b08_Roots_01""')))"
Row_524,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=9957.812235,Y=-7627.902008,Z=-5660.530760)","(Pitch=-25.123816,Yaw=-111.212527,Roll=14.287698)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Roots_07.SM_pal_b08_Roots_07'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_pal_b08_Roots_01""')))"
Row_525,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=8681.537737,Y=-9013.846747,Z=-4069.707514)","(Pitch=-11.123524,Yaw=-57.651120,Roll=12.224591)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b08/Worldtree/mesh/roots/SM_pal_b08_Roots_16.SM_pal_b08_Roots_16'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/Worldtree/material/MI_pal_b08_Roots_04""')))"
